  0.35384666E+00  0.40530228E+01  0.35812735E-02
  0.35946327E+00  0.40590941E+01  0.35372365E-02
  0.36507989E+00  0.40652158E+01  0.34949595E-02
  0.37069650E+00  0.40713861E+01  0.34544475E-02
  0.37631312E+00  0.40776033E+01  0.34157085E-02
  0.38192973E+00  0.40838656E+01  0.33787551E-02
  0.38754634E+00  0.40901713E+01  0.33436051E-02
  0.39316296E+00  0.40965186E+01  0.33102823E-02
  0.39877957E+00  0.41029058E+01  0.32788176E-02
  0.40439618E+00  0.41093309E+01  0.32492499E-02
  0.41001280E+00  0.41157922E+01  0.32216267E-02
  0.41562941E+00  0.41222879E+01  0.31960049E-02
  0.42124602E+00  0.41288160E+01  0.31724520E-02
  0.42686264E+00  0.41353746E+01  0.31510464E-02
  0.43247925E+00  0.41419618E+01  0.31318785E-02
  0.43809587E+00  0.41485757E+01  0.31150512E-02
  0.44371248E+00  0.41552141E+01  0.31006810E-02
  0.44932909E+00  0.41618749E+01  0.30888985E-02
  0.45494571E+00  0.41685561E+01  0.30798493E-02
  0.46056232E+00  0.41752553E+01  0.30736952E-02
  0.46617893E+00  0.41819703E+01  0.30706144E-02
  0.47179555E+00  0.41886987E+01  0.30708034E-02
  0.47741216E+00  0.41954381E+01  0.30744774E-02
  0.48302877E+00  0.42021859E+01  0.30818718E-02
  0.48864539E+00  0.42089394E+01  0.30932435E-02
  0.49426200E+00  0.42156959E+01  0.31088725E-02
  0.49987862E+00  0.42224525E+01  0.31290634E-02
  0.50549523E+00  0.42292063E+01  0.31541477E-02
  0.51111184E+00  0.42359542E+01  0.31844857E-02
  0.51672846E+00  0.42426929E+01  0.32204697E-02
  0.52234507E+00  0.42494191E+01  0.32625273E-02
  0.52796168E+00  0.42561293E+01  0.33111266E-02
  0.53357830E+00  0.42628199E+01  0.33667845E-02
  0.53919491E+00  0.42694872E+01  0.34300832E-02
  0.54481152E+00  0.42761273E+01  0.35017148E-02
  0.55042814E+00  0.42827361E+01  0.35826474E-02
  0.55604475E+00  0.42893093E+01  0.36752716E-02
  0.56166137E+00  0.42958158E+01  0.59321160E-02
  0.56728374E+00  0.42958639E+01  0.59229644E-02
  0.57290611E+00  0.42960095E+01  0.59323561E-02
  0.57852848E+00  0.42962527E+01  0.59612476E-02
  0.58415085E+00  0.42965933E+01  0.60119713E-02
  0.58977323E+00  0.42970312E+01  0.60878666E-02
  0.59539560E+00  0.42975661E+01  0.61909153E-02
  0.60101797E+00  0.42981978E+01  0.63115218E-02
  0.60664034E+00  0.42989257E+01  0.63931649E-02
  0.61226271E+00  0.42997492E+01  0.62655408E-02
  0.61788509E+00  0.43006676E+01  0.57490241E-02
  0.62350746E+00  0.43016806E+01  0.50419339E-02
  0.62912983E+00  0.43027883E+01  0.44611167E-02
  0.63475220E+00  0.43039908E+01  0.40689875E-02
  0.64037457E+00  0.43052881E+01  0.38169256E-02
  0.64599695E+00  0.43066800E+01  0.36574796E-02
  0.65161932E+00  0.43081662E+01  0.35606155E-02
  0.65724169E+00  0.43097463E+01  0.35089647E-02
  0.66286406E+00  0.43114199E+01  0.34928847E-02
  0.66848643E+00  0.43131866E+01  0.35074723E-02
  0.67410881E+00  0.43150460E+01  0.35509200E-02
  0.67973118E+00  0.43169973E+01  0.36236036E-02
  0.68535355E+00  0.43190402E+01  0.37274905E-02
  0.69097592E+00  0.43211740E+01  0.38655378E-02
  0.69659829E+00  0.43233981E+01  0.40407106E-02
  0.70222067E+00  0.43257117E+01  0.42541591E-02
  0.70784304E+00  0.43281142E+01  0.45022002E-02
  0.71346541E+00  0.43306049E+01  0.47726022E-02
  0.71908778E+00  0.43331831E+01  0.50426757E-02
  0.72471015E+00  0.43358480E+01  0.52831700E-02
  0.73033253E+00  0.43385989E+01  0.54686026E-02
  0.73595490E+00  0.43414353E+01  0.55870438E-02
  0.74157727E+00  0.43443564E+01  0.56413586E-02
  0.74719964E+00  0.43473617E+01  0.56427847E-02
  0.75282201E+00  0.43504505E+01  0.56036106E-02
  0.75844439E+00  0.43536219E+01  0.55329699E-02
  0.76406676E+00  0.43568753E+01  0.54354923E-02
  0.76968913E+00  0.43602097E+01  0.53112024E-02
  0.77531150E+00  0.43636242E+01  0.51555154E-02
  0.78093387E+00  0.43671177E+01  0.49589183E-02
  0.78655625E+00  0.43706893E+01  0.47066731E-02
  0.79217862E+00  0.43743377E+01  0.43802139E-02
  0.79780099E+00  0.43780618E+01  0.39642726E-02
  0.80342336E+00  0.43818602E+01  0.34641516E-02
  0.80904573E+00  0.43857317E+01  0.29249345E-02
  0.81466811E+00  0.43896750E+01  0.24219044E-02
  0.82029048E+00  0.43936889E+01  0.20147226E-02
  0.82591285E+00  0.43977723E+01  0.17177843E-02
  0.83153522E+00  0.44019241E+01  0.15133949E-02
